date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
19960406,22,49,35,1,13,21
19960403,8,7,5,39,38,43
19960403,7,20,34,25,26,3
19960330,49,34,17,18,44,21
19960330,46,15,30,43,22,37
19960327,39,49,33,23,9,20
19960327,28,2,18,47,32,13
19960323,5,21,18,29,42,28
19960323,4,41,15,47,35,20
19960320,46,11,26,6,32,25
19960320,44,43,46,23,28,35
19960316,44,34,26,48,3,21
19960316,29,23,28,39,24,38
19960313,38,12,15,47,44,46
19960313,36,10,16,20,48,47
19960309,19,32,24,1,49,44
19960309,11,4,30,22,12,40
19960306,14,15,36,29,39,46
19960306,37,26,46,21,8,10
19960302,20,41,31,42,13,49
19960302,12,4,21,39,31,14
19960228,32,8,15,5,9,42
19960228,13,24,31,23,17,39
19960224,33,12,49,4,18,6
19960224,13,1,8,2,23,22
19960221,40,21,32,18,4,43
19960221,43,9,48,30,46,4
19960217,9,35,18,6,8,16
19960217,21,32,27,47,2,8
19960214,37,30,13,35,36,49
19960214,1,41,13,14,10,21
19960210,28,23,26,49,29,33
19960210,17,21,15,3,6,43
19960207,10,32,16,36,39,23
19960207,9,37,43,1,20,22
19960203,43,34,12,9,42,14
19960203,45,37,24,27,20,8
19960131,12,47,37,20,42,4
19960131,7,6,12,17,34,39
19960127,38,41,45,47,44,28
19960127,19,40,2,24,27,21
19960124,13,31,10,28,34,29
19960124,6,4,32,47,45,16
19960120,30,10,36,26,17,39
19960120,13,48,28,45,21,36
19960117,32,20,7,13,18,26
19960117,48,25,15,46,4,5
19960113,36,11,23,26,46,21
19960113,28,35,2,45,26,36
19960110,43,1,34,35,32,44
19960110,5,8,16,4,46,43
19960106,21,14,26,9,38,35
19960106,16,44,36,13,27,39
19960103,14,21,8,19,30,7
19960103,17,34,16,37,11,27
19951230,48,23,16,40,25,4
19951230,35,7,3,22,6,18
19951227,37,42,10,41,43,46
19951227,47,30,33,40,2,15
19951223,45,42,36,32,39,38
19951223,25,22,27,38,2,34
19951220,4,15,43,10,21,35
19951220,12,8,38,22,45,33
19951216,14,36,32,8,18,29
19951216,8,37,28,31,22,15
19951213,41,13,39,14,47,12
19951213,41,22,32,18,4,27
19951209,13,44,22,46,3,27
19951209,49,20,12,42,28,40
19951206,48,43,37,22,20,41
19951206,27,36,33,15,29,4
19951202,11,49,34,28,24,1
19951202,25,2,4,22,5,45
19951129,32,35,20,29,8,12
19951129,44,30,37,31,45,3
19951125,38,27,49,6,2,3
19951125,2,4,40,17,7,5
19951122,25,27,42,4,39,7
19951122,15,28,5,36,30,14
19951118,12,28,39,29,11,45
19951118,16,34,22,39,8,11
19951115,45,25,1,16,37,47
19951115,18,19,36,20,25,46
19951111,5,20,7,4,22,35
19951111,27,32,12,15,20,2
19951108,40,6,38,45,28,14
19951108,16,35,38,47,28,8
19951104,2,5,42,25,9,45
19951104,38,23,7,43,48,4
19951101,3,15,24,37,23,16
19951101,21,40,6,33,13,25
19951028,3,45,35,48,33,1
19951028,9,29,40,16,1,25
19951025,48,29,41,39,15,47
19951025,2,12,33,6,24,30
19951021,12,37,4,24,1,13
19951021,44,34,21,45,6,37
19951018,33,39,3,24,38,32
19951018,3,8,22,23,31,12
19951014,21,25,38,5,16,40
19951014,16,31,49,41,44,18
19951011,32,23,19,24,10,1
19951011,24,9,41,21,10,13
19951007,3,49,31,41,15,30
19951007,6,10,15,24,4,47
19951004,9,43,17,45,25,14
19951004,35,6,29,31,12,28
19950930,32,5,12,18,49,35
19950930,22,32,13,31,14,26
19950927,27,22,20,40,42,15
19950927,37,29,33,16,41,2
19950923,27,43,49,44,18,7
19950923,14,19,47,2,40,20
19950920,12,46,22,7,40,18
19950920,6,32,30,42,41,10
19950916,42,7,29,44,17,2
19950916,23,4,15,29,13,6
19950913,11,6,25,13,46,31
19950913,17,14,35,5,41,32
19950909,22,23,35,39,38,19
19950909,15,14,39,9,34,45
19950906,23,3,24,25,4,18
19950906,16,7,42,26,43,18
19950902,43,16,23,41,33,35
19950902,48,46,14,10,36,21
19950830,20,38,37,26,2,47
19950830,19,33,40,47,36,4
19950826,7,6,21,27,44,5
19950826,10,36,1,18,27,30
19950823,35,14,3,7,24,12
19950823,17,37,46,33,16,30
19950819,1,24,11,21,27,18
19950819,48,1,21,35,46,13
19950816,13,26,24,47,39,43
19950816,37,10,7,14,48,25
19950812,38,19,5,39,32,37
19950812,23,40,42,13,41,31
19950809,44,22,24,18,15,21
19950809,29,41,34,33,5,23
19950805,43,1,18,14,24,6
19950805,43,12,41,27,11,47
19950802,42,35,10,3,6,22
19950802,26,17,4,8,12,36
19950729,35,37,31,39,19,4
19950729,30,21,42,37,34,26
19950726,39,48,34,19,23,9
19950726,2,26,38,46,16,10
19950722,30,10,20,31,3,45
19950722,20,21,44,46,5,23
19950719,47,35,49,33,13,45
19950719,18,41,25,1,13,33
19950715,36,10,38,24,27,26
19950715,36,48,21,23,22,32
19950712,31,39,19,5,43,34
19950712,22,12,29,41,7,43
19950708,4,27,14,10,42,45
19950708,2,49,39,41,45,42
19950705,32,44,41,17,22,10
19950705,32,42,17,13,45,4
19950701,36,5,48,13,49,19
19950701,26,38,4,15,42,20
19950628,5,31,7,36,18,30
19950628,47,39,18,40,34,31
19950624,23,7,5,48,46,40
19950624,30,18,24,19,28,48
19950621,19,5,41,25,27,47
19950621,22,15,45,11,6,23
19950617,11,16,3,46,1,10
19950617,32,44,40,24,25,43
19950614,11,46,36,35,26,27
19950614,42,44,39,41,6,22
19950610,44,40,10,22,27,1
19950610,15,32,46,40,2,47
19950607,44,27,24,15,14,20
19950607,43,40,23,2,5,7
19950603,49,45,14,34,2,37
19950603,24,13,9,47,10,7
19950531,19,14,2,32,1,25
19950531,47,17,27,39,29,2
19950527,25,26,38,12,24,43
19950527,1,7,18,6,39,13
19950524,29,11,7,17,39,49
19950524,14,22,19,41,21,29
19950520,49,8,26,31,37,27
19950520,26,24,49,27,15,12
19950517,28,42,9,33,22,44
19950517,25,22,43,8,34,24
19950513,32,7,37,16,19,5
19950513,24,1,47,30,16,42
19950510,39,7,5,36,48,22
19950510,8,24,4,22,25,49
19950506,19,24,12,4,29,6
19950506,17,2,36,43,40,46
19950503,41,22,16,19,27,43
19950503,41,5,20,48,16,21
19950429,4,32,10,44,15,1
19950429,16,13,6,2,19,42
19950426,5,1,43,47,39,4
19950426,16,4,34,44,48,19
19950422,13,23,37,3,44,8
19950422,12,35,7,37,10,3
19950419,42,24,37,1,8,14
19950419,3,20,23,47,30,31
19950415,48,10,36,43,49,28
19950415,29,8,31,15,34,2
19950412,47,33,20,44,19,11
19950412,32,28,14,29,16,25
19950408,19,47,23,10,41,39
19950408,24,13,6,39,20,11
19950405,13,27,41,2,42,48
19950405,40,4,34,23,44,32
19950401,9,29,44,14,17,18
19950401,23,49,21,43,5,8
19950329,6,41,46,4,30,34
19950329,32,19,31,25,5,36
19950325,6,25,26,34,36,31
19950325,33,7,10,48,22,30
19950322,43,7,27,42,28,16
19950322,12,49,48,22,28,36
19950318,5,34,13,29,1,12
19950318,47,1,6,45,16,4
19950315,44,8,46,16,17,49
19950315,4,45,30,7,34,36
19950311,10,17,16,1,27,20
19950311,6,24,12,19,43,48
19950308,32,34,11,40,19,2
19950308,21,47,40,26,41,1
19950304,25,27,48,3,1,14
19950304,38,21,12,40,24,17
19950301,22,13,46,6,39,42
19950301,3,16,33,19,31,12
19950225,11,46,30,38,25,3
19950225,13,32,30,14,5,10
19950222,27,43,36,30,19,7
19950222,5,30,1,44,36,3
19950218,48,2,43,8,18,14
19950218,11,2,42,12,39,18
19950215,41,27,7,1,4,28
19950215,37,34,38,15,16,13
19950211,10,28,12,25,43,21
19950211,19,14,10,12,9,20
19950208,12,7,18,6,39,47
19950208,7,48,31,26,32,14
19950204,35,49,20,13,36,30
19950204,13,23,14,11,35,9
19950201,9,31,10,48,18,11
19950201,39,49,37,40,9,30
19950128,42,47,45,49,30,44
19950128,32,30,16,27,20,48
19950125,42,5,33,13,19,15
19950125,19,14,29,16,6,28
19950121,7,28,40,41,4,32
19950121,48,6,7,38,13,18
19950118,19,27,37,26,10,20
19950118,10,29,34,37,16,40
19950114,43,5,47,18,44,10
19950114,44,48,35,43,8,3
19950111,41,7,17,48,4,25
19950111,16,37,47,5,43,28
19950107,25,23,36,9,48,26
19950107,47,20,9,29,21,6
19950104,38,21,49,44,34,1
19950104,44,21,15,49,13,36
19941231,33,24,16,46,21,18
19941231,15,19,24,44,35,2
19941228,32,48,6,38,36,25
19941228,39,43,11,29,45,36
19941224,23,2,28,6,14,35
19941224,22,15,30,47,19,49
19941221,16,18,45,4,23,36
19941221,29,39,43,4,41,48
19941217,44,34,43,31,17,2
19941217,49,10,21,6,1,43
19941214,34,33,44,41,36,1
19941214,4,42,30,45,41,25
19941210,27,11,42,48,18,29
19941210,31,4,38,37,18,48
19941207,16,38,19,30,4,35
19941207,11,49,36,15,9,17
19941203,49,38,25,17,8,19
19941203,24,36,1,9,17,25
19941130,9,19,38,18,36,43
19941130,22,2,16,13,9,26
19941126,40,42,24,32,23,19
19941126,40,41,2,49,12,1
19941123,27,2,33,15,7,40
19941123,15,38,25,16,1,41
19941119,2,41,31,46,20,21
19941119,6,35,37,48,29,12
19941116,13,36,31,48,4,33
19941116,13,22,32,34,14,19
19941112,21,34,41,31,49,16
19941112,4,46,44,48,16,8
19941109,19,4,22,41,18,24
19941109,15,32,49,1,11,33
19941105,48,8,13,20,18,22
19941105,17,38,13,8,2,36
19941102,46,48,36,40,18,27
19941102,1,33,46,43,13,36
19941029,7,9,18,16,43,37
19941029,31,9,46,41,13,26
19941026,44,9,49,28,11,22
19941026,8,39,34,6,47,25
19941022,14,25,33,44,27,19
19941022,48,19,2,16,49,8
19941019,8,24,39,41,4,7
19941019,38,10,32,27,17,26
19941015,14,37,21,27,38,42
19941015,49,29,5,33,39,31
19941012,39,15,22,12,24,2
19941012,37,28,20,47,7,14
19941008,37,39,43,24,23,19
19941008,40,19,14,33,12,45
19941005,7,16,38,3,2,32
19941005,23,47,5,6,27,16
19941001,14,47,31,9,38,45
19941001,6,13,43,21,28,48
19940928,46,8,37,31,38,16
19940928,12,33,32,9,4,20
19940924,31,35,48,12,44,19
19940924,20,6,9,41,45,12
19940921,4,7,26,31,21,27
19940921,14,15,39,45,20,18
19940917,46,10,49,14,24,35
19940917,38,28,27,34,17,31
19940914,16,8,47,10,31,14
19940914,17,39,21,28,26,24
19940910,46,15,20,1,33,30
19940910,42,27,19,1,31,13
19940907,26,1,6,5,43,9
19940907,22,13,19,41,42,49
19940903,4,26,15,48,9,12
19940903,2,9,22,49,31,27
19940831,19,11,1,46,15,22
19940831,47,12,1,30,37,6
19940827,12,21,13,11,18,14
19940827,13,46,25,31,17,22
19940824,34,29,8,15,48,45
19940824,48,6,5,34,13,47
19940820,18,23,2,24,38,25
19940820,38,2,19,44,41,32
19940817,25,49,12,18,15,45
19940817,45,43,18,19,49,44
19940813,23,30,13,7,38,45
19940813,4,6,17,27,42,48
19940810,43,41,20,22,38,19
19940810,9,13,32,26,29,42
19940806,1,28,46,18,36,24
19940806,49,26,36,9,24,17
19940803,20,30,48,25,36,4
19940803,46,23,15,48,25,5
19940730,31,38,36,23,4,34
19940730,24,19,18,32,41,2
19940727,45,1,37,33,12,28
19940727,45,21,3,13,15,2
19940723,34,7,2,21,18,31
19940723,42,29,30,35,38,21
19940720,10,13,24,49,30,41
19940720,16,42,22,3,49,44
19940716,45,13,10,30,27,17
19940716,18,19,27,42,35,28
19940713,47,32,39,33,2,14
19940713,28,31,22,18,34,7
19940709,19,12,15,17,36,21
19940709,48,16,12,46,22,27
19940706,17,8,22,7,38,11
19940706,37,20,34,15,12,5
19940702,32,20,31,14,3,5
19940702,26,30,18,11,48,29
19940629,35,28,5,18,19,11
19940629,36,1,8,9,44,39
19940625,3,36,7,24,49,15
19940625,17,23,16,18,42,40
19940622,39,17,10,34,33,24
19940622,4,33,9,39,35,13
19940618,9,37,38,29,2,47
19940618,9,40,29,8,7,26
19940615,18,5,41,49,3,12
19940615,47,7,5,24,12,35
19940611,1,20,18,44,38,15
19940611,44,26,48,40,15,24
19940608,39,41,7,15,46,30
19940608,37,28,12,19,46,36
19940604,45,9,26,6,13,46
19940604,26,13,46,11,47,8
19940601,20,48,7,6,24,46
19940601,11,29,23,28,42,25
19940528,49,29,19,41,6,42
19940528,32,16,35,31,1,43
19940525,28,10,27,26,46,32
19940525,27,43,36,35,3,34
19940521,15,25,2,11,19,42
19940521,21,37,47,8,41,19
19940518,10,9,25,33,12,48
19940518,13,42,6,3,41,33
19940514,12,36,26,21,11,45
19940514,21,17,15,5,13,1
19940511,11,38,19,3,31,43
19940511,43,37,13,8,45,46
19940507,9,36,10,1,33,12
19940507,49,40,28,17,32,31
19940504,6,2,26,8,20,18
19940504,16,42,9,45,28,30
19940430,33,32,36,21,27,18
19940430,49,30,47,3,27,25
19940427,1,39,23,11,44,29
19940427,26,4,24,5,48,25
19940423,33,45,1,20,34,16
19940423,39,17,28,46,38,41
19940420,10,33,12,34,4,20
19940420,30,12,48,34,4,24
19940416,6,13,35,43,31,3
19940416,17,21,19,16,7,3
19940413,26,5,32,2,6,28
19940413,26,4,11,21,43,33
19940409,25,7,4,48,6,18
19940409,39,29,23,13,12,17
19940406,12,17,32,1,7,9
19940406,28,36,16,31,29,3
19940402,1,36,46,13,43,27
19940402,3,45,31,15,32,14
19940330,4,36,15,11,13,27
19940330,13,43,42,45,44,6
19940326,31,13,47,24,6,12
19940326,47,27,17,6,34,19
19940323,33,25,49,27,34,38
19940323,45,2,40,16,22,25
19940319,15,32,7,16,39,35
19940319,49,1,19,18,47,5
19940316,42,21,35,41,48,43
19940316,42,1,32,47,41,11
19940312,46,25,21,8,13,48
19940312,44,47,5,35,20,1
19940309,23,32,46,35,6,48
19940309,32,39,38,43,44,10
19940305,20,45,49,26,37,36
19940305,7,20,26,39,28,19
19940302,10,32,7,33,24,9
19940302,38,19,37,44,9,1
19940226,22,36,5,2,38,23
19940226,44,41,15,33,45,21
19940223,13,1,30,47,3,40
19940223,39,22,38,10,36,9
19940219,29,39,32,28,27,24
19940219,38,12,43,31,24,46
19940216,42,43,21,23,8,36
19940216,49,14,25,15,19,28
19940212,49,4,13,6,2,15
19940212,7,11,17,30,1,49
19940209,1,4,24,25,22,15
19940209,34,24,41,3,18,10
19940205,26,14,23,18,43,35
19940205,19,43,6,5,1,33
19940202,45,10,11,28,22,34
19940202,23,4,36,19,29,37
19940129,24,26,23,41,36,35
19940129,43,3,14,11,6,22
19940126,22,16,20,1,4,34
19940126,15,39,6,16,29,33
19940122,45,42,19,12,25,28
19940122,42,30,25,35,10,5
19940119,39,24,19,46,6,41
19940119,18,13,35,19,45,47
19940115,43,10,47,19,44,7
19940115,29,3,5,13,8,44
19940112,27,41,40,43,44,31
19940112,12,13,14,35,36,45
19940108,44,9,23,29,19,22
19940108,27,43,32,24,48,35
19940105,4,8,26,14,38,7
19940105,27,32,26,6,39,28
19940101,38,39,33,30,17,31
19940101,25,11,22,2,28,5
19931229,12,39,21,45,32,40
19931229,7,27,6,38,33,44
19931225,8,43,40,12,2,11
19931225,10,49,27,33,36,39
19931222,45,4,24,43,37,8
19931222,15,32,12,21,2,14
19931218,17,20,47,29,39,4
19931218,49,23,6,24,17,8
19931215,13,33,5,46,21,44
19931215,23,1,37,34,42,26
19931211,38,15,40,46,19,6
19931211,35,43,40,27,32,15
19931208,2,21,25,9,5,33
19931208,14,44,3,11,40,25
19931204,23,20,36,46,14,25
19931204,19,8,2,27,21,18
19931201,2,8,24,10,26,12
19931201,19,12,13,41,40,45
19931127,3,45,35,18,49,15
19931127,49,43,41,7,38,2
19931124,11,35,8,14,20,36
19931124,24,22,40,25,42,11
19931120,9,39,17,29,47,18
19931120,33,2,4,36,3,15
19931117,49,41,24,33,46,43
19931117,23,7,9,27,26,39
19931113,35,26,33,11,49,38
19931113,6,4,20,39,31,23
19931110,30,40,45,10,22,9
19931110,40,45,35,21,5,6
19931106,21,38,33,14,49,26
19931106,49,6,18,44,40,17
19931103,14,38,6,43,20,23
19931103,46,19,24,3,48,30
19931030,9,17,19,36,13,31
19931030,42,38,11,10,14,3
19931027,13,22,43,16,15,5
19931027,2,33,14,1,34,6
19931023,46,15,27,28,25,43
19931023,6,13,35,24,20,21
19931020,39,9,27,15,26,25
19931020,18,49,14,23,38,16
19931016,49,4,47,9,45,31
19931016,18,39,29,9,7,45
19931013,43,48,32,11,13,6
19931013,18,29,4,15,42,33
19931009,45,32,13,18,43,44
19931009,31,44,2,41,49,22
19931006,46,9,14,1,35,10
19931006,30,46,3,7,39,26
19931002,39,40,15,9,27,37
19931002,43,10,29,1,27,35
19930929,41,9,31,11,10,38
19930929,5,47,39,44,23,43
19930925,15,13,27,12,11,38
19930925,5,44,45,7,17,14
19930922,44,22,1,7,24,42
19930922,4,10,7,38,11,3
19930918,29,37,25,33,13,38
19930918,49,36,18,17,32,39
19930915,32,34,29,43,45,7
19930915,30,35,9,44,19,46
19930911,10,31,47,38,14,40
19930911,14,32,36,11,7,33
19930908,40,10,49,47,15,28
19930908,1,42,22,23,43,29
19930904,38,1,7,5,49,15
19930904,47,36,46,32,37,33
19930901,29,19,8,44,23,38
19930901,1,38,12,7,14,20
19930828,37,30,27,18,49,25
19930828,21,3,47,35,17,2
19930825,39,46,44,12,22,35
19930825,15,17,3,1,2,29
19930821,4,28,40,46,10,22
19930821,9,7,44,48,20,16
19930818,8,35,39,14,20,34
19930818,12,49,45,30,24,17
19930814,44,30,9,17,41,34
19930814,27,47,20,31,8,16
19930811,8,14,34,49,6,19
19930811,9,46,10,26,18,28
19930807,7,46,35,22,48,37
19930807,27,48,17,4,20,41
19930804,3,24,34,45,44,21
19930804,44,21,4,8,45,22
19930731,8,26,9,35,5,41
19930731,3,4,26,19,43,12
19930728,48,3,49,20,7,46
19930728,31,25,8,19,44,39
19930724,44,13,42,26,38,7
19930724,23,42,45,30,33,11
19930721,34,35,23,43,24,22
19930721,20,49,9,40,32,21
19930717,35,36,29,31,37,25
19930717,10,23,34,40,48,11
19930714,46,7,45,9,38,35
19930714,43,12,9,2,10,26
19930710,40,20,25,49,45,37
19930710,45,32,4,8,3,36
19930707,37,25,35,32,8,3
19930707,37,34,28,36,48,35
19930703,5,2,42,20,27,17
19930703,15,47,42,11,13,37
19930630,22,20,11,28,44,3
19930630,34,14,11,36,26,38
19930626,16,31,2,4,28,24
19930626,22,24,21,47,40,2
19930623,23,17,16,48,12,22
19930623,6,40,32,13,38,15
19930619,2,40,16,46,8,41
19930619,39,42,22,37,9,29
19930616,29,34,25,15,14,31
19930616,14,31,27,45,35,21
19930612,34,40,48,44,28,32
19930612,10,47,33,39,42,25
19930609,18,33,39,44,4,23
19930609,6,47,11,34,42,45
19930605,19,15,2,45,49,22
19930605,3,30,9,46,19,2
19930602,30,18,47,14,31,11
19930602,37,6,5,1,46,44
19930529,36,18,17,16,20,23
19930529,33,39,1,42,8,16
19930526,2,39,35,3,6,9
19930526,23,3,16,47,35,33
19930522,43,36,6,49,31,23
19930522,28,6,22,19,20,29
19930519,40,45,4,23,8,34
19930519,2,27,12,43,28,37
19930515,21,47,1,28,6,20
19930515,21,39,22,6,44,18
19930512,17,40,21,34,27,29
19930512,11,16,49,22,21,41
19930508,9,8,34,36,15,31
19930508,1,31,20,30,11,2
19930505,15,37,26,11,20,32
19930505,6,40,46,27,21,31
19930501,25,6,34,16,7,29
19930501,29,45,15,7,33,40
19930428,27,30,16,37,49,19
19930428,47,45,43,4,27,35
19930424,41,14,38,29,4,21
19930424,1,27,10,22,13,11
19930421,19,13,37,38,17,24
19930421,36,45,25,12,42,28
19930417,9,48,31,43,34,13
19930417,39,30,23,14,16,3
19930414,4,30,12,9,23,25
19930414,35,4,15,30,46,39
19930410,42,40,16,25,28,4
19930410,47,39,45,12,37,23
19930407,11,37,35,7,33,34
19930407,28,15,23,7,19,36
19930403,5,49,14,26,38,15
19930403,23,40,36,5,32,29
19930331,17,7,22,3,39,5
19930331,13,44,22,40,11,30
19930327,25,18,42,39,32,22
19930327,19,10,40,3,22,27
19930324,49,14,13,18,4,1
19930324,19,27,30,17,12,39
19930320,42,38,30,6,46,14
19930320,8,25,49,21,5,13
19930317,40,43,38,28,19,30
19930317,8,41,2,14,11,7
19930313,20,3,23,39,18,17
19930313,3,33,15,43,47,23
19930310,34,30,42,20,35,8
19930310,31,12,49,23,43,24
19930306,12,36,29,16,37,27
19930306,7,26,47,27,16,36
19930303,36,30,32,47,28,11
19930303,11,2,37,25,18,10
19930227,9,28,18,13,30,22
19930227,19,7,25,20,4,38
19930224,14,39,6,41,16,42
19930224,27,44,23,32,31,48
19930220,8,17,25,45,23,37
19930220,10,6,48,42,8,5
19930217,17,14,32,33,16,39
19930217,44,19,36,5,49,43
19930213,25,48,15,20,47,35
19930213,39,43,12,34,8,11
19930210,46,42,33,41,7,14
19930210,24,31,18,39,20,40
19930206,27,16,2,5,10,46
19930206,14,40,45,48,5,12
19930203,49,21,36,40,28,17
19930203,33,40,3,1,6,26
19930130,26,29,43,7,34,10
19930130,26,38,49,48,7,24
19930127,3,11,21,48,16,42
19930127,48,2,17,13,31,21
19930123,15,13,30,12,7,26
19930123,49,43,28,41,5,32
19930120,24,22,6,25,31,49
19930120,23,11,47,49,30,21
19930116,17,33,40,35,12,41
19930116,3,36,13,44,42,9
19930113,9,44,38,7,21,31
19930113,27,5,29,34,16,42
19930109,36,9,8,37,17,34
19930109,31,16,40,22,14,32
19930106,38,47,9,1,12,26
19930106,43,35,26,31,3,29
19930102,46,44,36,40,1,19
19930102,40,7,22,1,38,42
19921230,34,29,39,7,28,27
19921230,11,1,18,25,24,12
19921226,19,26,37,32,33,4
19921226,18,49,29,23,8,5
19921223,7,3,1,13,39,47
19921223,39,35,36,17,25,40
19921219,47,3,29,4,8,13
19921219,10,3,2,29,26,19
19921216,48,23,36,16,6,40
19921216,2,46,47,43,10,37
19921212,41,22,6,23,1,2
19921212,28,2,7,20,46,13
19921209,7,6,20,3,14,36
19921209,49,6,3,48,22,20
19921205,45,36,10,19,48,44
19921205,47,28,14,33,31,49
19921202,1,25,3,43,10,20
19921202,3,9,6,28,44,42
19921128,18,14,19,5,23,7
19921128,8,4,41,9,26,46
19921125,44,13,30,19,5,46
19921125,3,30,23,41,19,2
19921121,27,26,2,34,41,37
19921121,21,44,39,6,11,28
19921118,24,27,30,46,42,31
19921118,48,28,23,40,44,13
19921114,9,12,30,28,35,7
19921114,44,35,14,10,30,16
19921111,14,10,32,26,23,39
19921111,47,46,24,17,28,38
19921107,39,32,24,4,41,18
19921107,35,36,17,28,47,33
19921104,28,21,29,5,32,2
19921104,47,40,24,48,5,38
19921031,41,42,43,44,38,17
19921031,48,30,8,37,27,1
19921028,27,46,6,15,19,2
19921028,35,18,40,7,6,45
19921024,7,21,28,44,47,32
19921024,20,12,4,2,27,1
19921021,22,31,36,16,6,43
19921021,26,19,1,23,18,34
19921017,16,36,27,49,33,12
19921017,41,45,23,42,20,2
19921014,41,49,23,6,8,15
19921014,24,34,6,29,45,10
19921010,7,31,11,34,33,45
19921010,2,43,35,17,28,24
19921007,41,27,35,20,44,42
19921007,34,17,48,28,41,7
19921003,4,44,10,24,33,18
19921003,36,29,7,23,20,40
19920930,49,28,37,17,41,2
19920930,23,49,45,31,11,18
19920926,4,33,15,27,44,11
19920926,45,12,24,7,26,18
19920923,46,18,47,35,23,28
19920923,47,19,4,29,48,30
19920919,11,18,39,17,33,12
19920919,40,37,10,31,12,45
19920916,36,21,24,23,44,13
19920916,24,36,44,3,23,5
19920912,23,42,47,8,41,3
19920912,17,29,32,4,16,5
19920909,28,22,27,49,19,15
19920909,12,13,18,1,20,21
19920905,9,26,37,41,44,30
19920905,1,6,31,32,46,44
19920902,26,12,1,22,40,49
19920902,48,1,45,33,30,23
19920829,12,38,45,11,6,19
19920829,8,26,13,44,17,21
19920826,18,1,8,9,3,47
19920826,28,23,2,27,35,43
19920822,3,40,35,14,26,46
19920822,49,48,11,30,7,10
19920819,8,26,45,31,6,44
19920819,5,6,37,41,33,9
19920815,32,38,9,26,35,2
19920815,5,17,40,20,37,41
19920812,24,43,11,16,48,26
19920812,14,16,11,44,7,38
19920808,17,6,35,36,1,41
19920808,49,6,47,34,23,37
19920805,31,10,47,36,34,39
19920805,8,10,30,2,22,1
19920801,17,25,41,7,27,20
19920801,39,11,12,42,4,49
19920729,43,1,34,47,42,35
19920729,34,15,37,7,35,44
19920725,33,46,18,13,39,19
19920725,25,15,32,43,22,6
19920722,17,11,27,26,36,1
19920722,36,40,37,16,1,15
19920718,7,22,2,46,15,26
19920718,36,12,28,11,41,23
19920715,43,15,33,3,32,1
19920715,43,36,8,17,7,33
19920711,42,45,23,32,12,27
19920711,46,28,2,25,45,8
19920708,14,29,34,13,4,6
19920708,1,31,13,44,40,49
19920704,22,43,31,18,4,32
19920704,39,46,8,17,10,14
19920701,41,29,35,48,7,5
19920701,44,42,29,48,5,4
19920627,48,15,22,47,11,13
19920627,5,20,8,46,7,9
19920624,41,2,26,12,11,29
19920624,14,10,20,41,31,44
19920620,11,23,6,35,17,19
19920620,8,23,40,10,19,6
19920617,43,30,5,36,24,37
19920617,7,6,40,25,45,28
19920613,8,23,6,11,27,37
19920613,45,11,12,9,23,26
19920610,32,4,8,29,10,47
19920610,4,30,23,18,48,25
19920606,4,19,3,16,48,42
19920606,14,45,5,12,29,8
19920603,5,17,44,24,2,47
19920603,38,20,41,2,35,1
19920530,9,26,34,27,39,31
19920530,4,28,46,34,10,48
19920527,34,38,11,17,27,49
19920527,4,1,48,26,25,14
19920523,1,44,5,11,43,41
19920523,31,7,33,32,13,1
19920520,1,18,33,25,47,6
19920520,43,41,29,36,49,16
19920516,41,11,14,24,46,30
19920516,24,5,6,27,19,23
19920513,9,18,14,42,48,8
19920513,45,12,17,35,24,22
19920509,20,26,34,30,42,33
19920509,42,30,47,29,10,37
19920506,23,38,18,36,21,5
19920506,41,24,14,32,22,18
19920502,33,5,11,47,26,10
19920502,41,19,28,29,12,43
19920429,25,45,16,20,39,18
19920429,1,31,17,20,10,28
19920425,33,4,47,20,28,6
19920425,31,23,7,42,34,21
19920422,16,43,24,30,5,31
19920422,28,41,35,18,24,12
19920418,3,49,4,21,36,43
19920418,35,11,45,36,41,47
19920415,15,38,14,45,6,42
19920415,9,42,31,19,18,45
19920411,36,13,43,11,5,25
19920411,33,17,10,20,44,45
19920408,39,16,18,48,30,22
19920408,35,11,38,33,25,45
19920404,36,16,6,35,32,41
19920404,27,26,17,39,36,25
19920401,7,42,37,47,25,31
19920401,42,43,12,28,30,19
19920328,36,21,23,6,47,45
19920328,37,6,29,9,25,5
19920325,21,13,30,39,43,9
19920325,13,48,28,7,10,37
19920321,18,4,8,37,10,31
19920321,18,49,43,34,16,12
19920318,30,20,1,46,6,11
19920318,36,34,37,41,11,8
19920314,7,8,1,4,23,44
19920314,29,30,40,17,22,48
19920311,22,10,29,16,27,23
19920311,9,2,43,4,21,18
19920307,48,11,24,32,23,41
19920307,33,45,11,44,35,32
19920304,30,15,35,1,46,36
19920304,19,4,7,34,38,17
19920229,32,41,37,38,30,10
19920229,47,6,25,28,38,27
19920226,43,47,26,8,14,13
19920226,22,42,12,44,4,36
19920222,38,45,31,17,5,22
19920222,1,29,35,13,43,34
19920219,28,38,47,40,45,2
19920219,41,8,9,14,24,33
19920215,44,47,24,42,37,33
19920215,36,7,44,31,9,18
19920212,25,5,12,10,9,41
19920212,30,24,25,42,47,1
19920208,3,9,34,1,18,23
19920208,24,25,29,34,39,13
19920205,25,43,22,49,48,1
19920205,37,38,29,24,26,13
19920201,20,19,3,42,18,22
